ANIO,CVE_GEO,EDAD,SEXO,POBLACION
2014,28,0,1,32801
2014,28,0,2,31774
2014,28,1,1,32758
2014,28,1,2,31780
2014,28,2,1,32756
2014,28,2,2,31767
2014,28,3,1,32739
2014,28,3,2,31725
2014,28,4,1,32731
2014,28,4,2,31672
2014,28,5,1,32732
2014,28,5,2,31615
2014,28,6,1,32715
2014,28,6,2,31540
2014,28,7,1,32702
2014,28,7,2,31441
2014,28,8,1,32712
2014,28,8,2,31359
2014,28,9,1,32702
2014,28,9,2,31276
2014,28,10,1,32599
2014,28,10,2,31116
2014,28,11,1,32408
2014,28,11,2,30893
2014,28,12,1,32210
2014,28,12,2,30687
2014,28,13,1,32020
2014,28,13,2,30495
2014,28,14,1,31841
2014,28,14,2,30295
2014,28,15,1,31702
2014,28,15,2,30100
2014,28,16,1,31593
2014,28,16,2,29947
2014,28,17,1,31494
2014,28,17,2,29864
2015,28,0,1,32664
2015,28,0,2,31675
2015,28,1,1,32667
2015,28,1,2,31739
2015,28,2,1,32688
2015,28,2,2,31757
2015,28,3,1,32703
2015,28,3,2,31722
2015,28,4,1,32700
2015,28,4,2,31664
2015,28,5,1,32709
2015,28,5,2,31602
2015,28,6,1,32725
2015,28,6,2,31544
2015,28,7,1,32725
2015,28,7,2,31474
2015,28,8,1,32726
2015,28,8,2,31381
2015,28,9,1,32748
2015,28,9,2,31300
2015,28,10,1,32748
2015,28,10,2,31213
2015,28,11,1,32647
2015,28,11,2,31042
2015,28,12,1,32449
2015,28,12,2,30807
2015,28,13,1,32233
2015,28,13,2,30586
2015,28,14,1,32015
2015,28,14,2,30377
2015,28,15,1,31796
2015,28,15,2,30155
2015,28,16,1,31610
2015,28,16,2,29938
2015,28,17,1,31448
2015,28,17,2,29758
2016,28,0,1,32576
2016,28,0,2,31501
2016,28,1,1,32478
2016,28,1,2,31544
2016,28,2,1,32539
2016,28,2,2,31628
2016,28,3,1,32572
2016,28,3,2,31635
2016,28,4,1,32593
2016,28,4,2,31591
2016,28,5,1,32612
2016,28,5,2,31547
2016,28,6,1,32642
2016,28,6,2,31502
2016,28,7,1,32666
2016,28,7,2,31449
2016,28,8,1,32671
2016,28,8,2,31384
2016,28,9,1,32678
2016,28,9,2,31291
2016,28,10,1,32714
2016,28,10,2,31221
2016,28,11,1,32725
2016,28,11,2,31139
2016,28,12,1,32618
2016,28,12,2,30960
2016,28,13,1,32406
2016,28,13,2,30715
2016,28,14,1,32170
2016,28,14,2,30482
2016,28,15,1,31929
2016,28,15,2,30262
2016,28,16,1,31682
2016,28,16,2,30027
2016,28,17,1,31462
2016,28,17,2,29792
2017,28,0,1,32400
2017,28,0,2,31226
2017,28,1,1,32333
2017,28,1,2,31278
2017,28,2,1,32283
2017,28,2,2,31350
2017,28,3,1,32347
2017,28,3,2,31431
2017,28,4,1,32379
2017,28,4,2,31434
2017,28,5,1,32426
2017,28,5,2,31426
2017,28,6,1,32472
2017,28,6,2,31420
2017,28,7,1,32501
2017,28,7,2,31379
2017,28,8,1,32525
2017,28,8,2,31329
2017,28,9,1,32529
2017,28,9,2,31266
2017,28,10,1,32558
2017,28,10,2,31199
2017,28,11,1,32615
2017,28,11,2,31152
2017,28,12,1,32624
2017,28,12,2,31068
2017,28,13,1,32512
2017,28,13,2,30887
2017,28,14,1,32291
2017,28,14,2,30638
2017,28,15,1,32053
2017,28,15,2,30406
2017,28,16,1,31807
2017,28,16,2,30186
2017,28,17,1,31547
2017,28,17,2,29945
2018,28,0,1,32144
2018,28,0,2,30977
2018,28,1,1,32165
2018,28,1,2,31011
2018,28,2,1,32143
2018,28,2,2,31092
2018,28,3,1,32097
2018,28,3,2,31160
2018,28,4,1,32159
2018,28,4,2,31236
2018,28,5,1,32216
2018,28,5,2,31274
2018,28,6,1,32289
2018,28,6,2,31303
2018,28,7,1,32334
2018,28,7,2,31301
2018,28,8,1,32362
2018,28,8,2,31263
2018,28,9,1,32386
2018,28,9,2,31215
2018,28,10,1,32413
2018,28,10,2,31176
2018,28,11,1,32461
2018,28,11,2,31131
2018,28,12,1,32516
2018,28,12,2,31083
2018,28,13,1,32519
2018,28,13,2,30997
2018,28,14,1,32398
2018,28,14,2,30812
2018,28,15,1,32175
2018,28,15,2,30564
2018,28,16,1,31932
2018,28,16,2,30333
2018,28,17,1,31671
2018,28,17,2,30106
2019,28,0,1,31922
2019,28,0,2,30760
2019,28,1,1,31920
2019,28,1,2,30770
2019,28,2,1,31982
2019,28,2,2,30833
2019,28,3,1,31964
2019,28,3,2,30908
2019,28,4,1,31916
2019,28,4,2,30971
2019,28,5,1,32001
2019,28,5,2,31081
2019,28,6,1,32082
2019,28,6,2,31155
2019,28,7,1,32154
2019,28,7,2,31187
2019,28,8,1,32197
2019,28,8,2,31187
2019,28,9,1,32227
2019,28,9,2,31151
2019,28,10,1,32272
2019,28,10,2,31127
2019,28,11,1,32319
2019,28,11,2,31109
2019,28,12,1,32364
2019,28,12,2,31064
2019,28,13,1,32413
2019,28,13,2,31013
2019,28,14,1,32407
2019,28,14,2,30923
2019,28,15,1,32283
2019,28,15,2,30739
2019,28,16,1,32055
2019,28,16,2,30492
2019,28,17,1,31797
2019,28,17,2,30255
2020,28,0,1,31725
2020,28,0,2,30570
2020,28,1,1,31705
2020,28,1,2,30559
2020,28,2,1,31743
2020,28,2,2,30597
2020,28,3,1,31808
2020,28,3,2,30656
2020,28,4,1,31787
2020,28,4,2,30727
2020,28,5,1,31763
2020,28,5,2,30821
2020,28,6,1,31871
2020,28,6,2,30966
2020,28,7,1,31950
2020,28,7,2,31042
2020,28,8,1,32021
2020,28,8,2,31076
2020,28,9,1,32064
2020,28,9,2,31077
2020,28,10,1,32115
2020,28,10,2,31064
2020,28,11,1,32180
2020,28,11,2,31062
2020,28,12,1,32224
2020,28,12,2,31043
2020,28,13,1,32263
2020,28,13,2,30995
2020,28,14,1,32303
2020,28,14,2,30941
2020,28,15,1,32294
2020,28,15,2,30851
2020,28,16,1,32165
2020,28,16,2,30667
2020,28,17,1,31922
2020,28,17,2,30415
2021,28,0,1,31553
2021,28,0,2,30403
2021,28,1,1,31515
2021,28,1,2,30376
2021,28,2,1,31534
2021,28,2,2,30392
2021,28,3,1,31574
2021,28,3,2,30426
2021,28,4,1,31635
2021,28,4,2,30480
2021,28,5,1,31637
2021,28,5,2,30581
2021,28,6,1,31635
2021,28,6,2,30710
2021,28,7,1,31741
2021,28,7,2,30856
2021,28,8,1,31820
2021,28,8,2,30934
2021,28,9,1,31890
2021,28,9,2,30969
2021,28,10,1,31955
2021,28,10,2,30993
2021,28,11,1,32025
2021,28,11,2,31001
2021,28,12,1,32088
2021,28,12,2,30996
2021,28,13,1,32126
2021,28,13,2,30975
2021,28,14,1,32156
2021,28,14,2,30924
2021,28,15,1,32193
2021,28,15,2,30870
2021,28,16,1,32178
2021,28,16,2,30781
2021,28,17,1,32033
2021,28,17,2,30591
2012,29,0,1,12465
2012,29,0,2,11989
2012,29,1,1,12469
2012,29,1,2,11997
2012,29,2,1,12501
2012,29,2,2,12028
2012,29,3,1,12538
2012,29,3,2,12064
2012,29,4,1,12564
2012,29,4,2,12093
2012,29,5,1,12590
2012,29,5,2,12110
2012,29,6,1,12623
2012,29,6,2,12132
2012,29,7,1,12646
2012,29,7,2,12153
2012,29,8,1,12631
2012,29,8,2,12146
2012,29,9,1,12581
2012,29,9,2,12117
2012,29,10,1,12526
2012,29,10,2,12092
2012,29,11,1,12472
2012,29,11,2,12069
2012,29,12,1,12420
2012,29,12,2,12039
2012,29,13,1,12382
2012,29,13,2,12004
2012,29,14,1,12350
2012,29,14,2,11976
2012,29,15,1,12317
2012,29,15,2,11970
2012,29,16,1,12281
2012,29,16,2,11979
2012,29,17,1,12233
2012,29,17,2,11983
2013,29,0,1,12450
2013,29,0,2,11967
2013,29,1,1,12449
2013,29,1,2,11966
2013,29,2,1,12471
2013,29,2,2,11988
2013,29,3,1,12504
2013,29,3,2,12018
2013,29,4,1,12540
2013,29,4,2,12055
2013,29,5,1,12570
2013,29,5,2,12085
2013,29,6,1,12600
2013,29,6,2,12107
2013,29,7,1,12639
2013,29,7,2,12136
2013,29,8,1,12669
2013,29,8,2,12166
2013,29,9,1,12662
2013,29,9,2,12167
2013,29,10,1,12618
2013,29,10,2,12145
2013,29,11,1,12569
2013,29,11,2,12126
2013,29,12,1,12518
2013,29,12,2,12109
2013,29,13,1,12468
2013,29,13,2,12079
2013,29,14,1,12426
2013,29,14,2,12041
2013,29,15,1,12390
2013,29,15,2,12012
2013,29,16,1,12350
2013,29,16,2,12003
2013,29,17,1,12308
2013,29,17,2,12009
2014,29,0,1,12428
2014,29,0,2,11943
2014,29,1,1,12420
2014,29,1,2,11939
2014,29,2,1,12445
2014,29,2,2,11954
2014,29,3,1,12474
2014,29,3,2,11979
2014,29,4,1,12510
2014,29,4,2,12012
2014,29,5,1,12552
2014,29,5,2,12052
2014,29,6,1,12587
2014,29,6,2,12089
2014,29,7,1,12624
2014,29,7,2,12118
2014,29,8,1,12670
2014,29,8,2,12156
2014,29,9,1,12709
2014,29,9,2,12194
2014,29,10,1,12708
2014,29,10,2,12204
2014,29,11,1,12672
2014,29,11,2,12187
2014,29,12,1,12624
2014,29,12,2,12172
2014,29,13,1,12573
2014,29,13,2,12152
2014,29,14,1,12517
2014,29,14,2,12118
2014,29,15,1,12469
2014,29,15,2,12076
2014,29,16,1,12425
2014,29,16,2,12042
2014,29,17,1,12377
2014,29,17,2,12028
2015,29,0,1,12388
2015,29,0,2,11896
2015,29,1,1,12386
2015,29,1,2,11898
2015,29,2,1,12412
2015,29,2,2,11918
2015,29,3,1,12449
2015,29,3,2,11942
2015,29,4,1,12485
2015,29,4,2,11973
2015,29,5,1,12528
2015,29,5,2,12013
2015,29,6,1,12576
2015,29,6,2,12060
2015,29,7,1,12619
2015,29,7,2,12105
2015,29,8,1,12664
2015,29,8,2,12145
2015,29,9,1,12719
2015,29,9,2,12192
2015,29,10,1,12765
2015,29,10,2,12239
2015,29,11,1,12773
2015,29,11,2,12255
2015,29,12,1,12735
2015,29,12,2,12239
2015,29,13,1,12686
2015,29,13,2,12219
2015,29,14,1,12627
2015,29,14,2,12192
2015,29,15,1,12563
2015,29,15,2,12151
2015,29,16,1,12506
2015,29,16,2,12103
2015,29,17,1,12452
2015,29,17,2,12062
2016,29,0,1,12409
2016,29,0,2,11935
2016,29,1,1,12360
2016,29,1,2,11860
2016,29,2,1,12390
2016,29,2,2,11884
2016,29,3,1,12425
2016,29,3,2,11910
2016,29,4,1,12467
2016,29,4,2,11938
2016,29,5,1,12504
2016,29,5,2,11975
2016,29,6,1,12550
2016,29,6,2,12020
2016,29,7,1,12602
2016,29,7,2,12072
2016,29,8,1,12650
2016,29,8,2,12124
2016,29,9,1,12700
2016,29,9,2,12170
2016,29,10,1,12757
2016,29,10,2,12221
2016,29,11,1,12804
2016,29,11,2,12271
2016,29,12,1,12809
2016,29,12,2,12286
2016,29,13,1,12768
2016,29,13,2,12266
2016,29,14,1,12712
2016,29,14,2,12241
2016,29,15,1,12639
2016,29,15,2,12204
2016,29,16,1,12558
2016,29,16,2,12152
2016,29,17,1,12490
2016,29,17,2,12098
2017,29,0,1,12409
2017,29,0,2,11958
2017,29,1,1,12398
2017,29,1,2,11915
2017,29,2,1,12374
2017,29,2,2,11855
2017,29,3,1,12408
2017,29,3,2,11880
2017,29,4,1,12447
2017,29,4,2,11906
2017,29,5,1,12485
2017,29,5,2,11939
2017,29,6,1,12519
2017,29,6,2,11979
2017,29,7,1,12565
2017,29,7,2,12026
2017,29,8,1,12619
2017,29,8,2,12080
2017,29,9,1,12667
2017,29,9,2,12134
2017,29,10,1,12711
2017,29,10,2,12178
2017,29,11,1,12762
2017,29,11,2,12229
2017,29,12,1,12807
2017,29,12,2,12280
2017,29,13,1,12809
2017,29,13,2,12292
2017,29,14,1,12763
2017,29,14,2,12269
2017,29,15,1,12685
2017,29,15,2,12231
2017,29,16,1,12587
2017,29,16,2,12180
2017,29,17,1,12497
2017,29,17,2,12124
2018,29,0,1,12313
2018,29,0,2,11865
2018,29,1,1,12400
2018,29,1,2,11939
2018,29,2,1,12412
2018,29,2,2,11912
2018,29,3,1,12393
2018,29,3,2,11853
2018,29,4,1,12430
2018,29,4,2,11878
2018,29,5,1,12465
2018,29,5,2,11908
2018,29,6,1,12499
2018,29,6,2,11944
2018,29,7,1,12534
2018,29,7,2,11985
2018,29,8,1,12582
2018,29,8,2,12035
2018,29,9,1,12636
2018,29,9,2,12092
2018,29,10,1,12677
2018,29,10,2,12144
2018,29,11,1,12716
2018,29,11,2,12187
2018,29,12,1,12765
2018,29,12,2,12237
2018,29,13,1,12807
2018,29,13,2,12286
2018,29,14,1,12804
2018,29,14,2,12295
2018,29,15,1,12736
2018,29,15,2,12260
2018,29,16,1,12634
2018,29,16,2,12210
2018,29,17,1,12527
2018,29,17,2,12155
2019,29,0,1,12221
2019,29,0,2,11775
2019,29,1,1,12306
2019,29,1,2,11848
2019,29,2,1,12414
2019,29,2,2,11937
2019,29,3,1,12432
2019,29,3,2,11910
2019,29,4,1,12415
2019,29,4,2,11851
2019,29,5,1,12449
2019,29,5,2,11879
2019,29,6,1,12479
2019,29,6,2,11913
2019,29,7,1,12514
2019,29,7,2,11950
2019,29,8,1,12550
2019,29,8,2,11995
2019,29,9,1,12599
2019,29,9,2,12047
2019,29,10,1,12647
2019,29,10,2,12102
2019,29,11,1,12682
2019,29,11,2,12153
2019,29,12,1,12720
2019,29,12,2,12195
2019,29,13,1,12765
2019,29,13,2,12244
2019,29,14,1,12802
2019,29,14,2,12290
2019,29,15,1,12777
2019,29,15,2,12288
2019,29,16,1,12685
2019,29,16,2,12241
2019,29,17,1,12573
2019,29,17,2,12186
2020,29,0,1,12132
2020,29,0,2,11689
2020,29,1,1,12215
2020,29,1,2,11760
2020,29,2,1,12322
2020,29,2,2,11847
2020,29,3,1,12434
2020,29,3,2,11935
2020,29,4,1,12453
2020,29,4,2,11908
2020,29,5,1,12433
2020,29,5,2,11852
2020,29,6,1,12462
2020,29,6,2,11884
2020,29,7,1,12494
2020,29,7,2,11920
2020,29,8,1,12530
2020,29,8,2,11960
2020,29,9,1,12566
2020,29,9,2,12007
2020,29,10,1,12610
2020,29,10,2,12058
2020,29,11,1,12651
2020,29,11,2,12111
2020,29,12,1,12686
2020,29,12,2,12162
2020,29,13,1,12720
2020,29,13,2,12202
2020,29,14,1,12761
2020,29,14,2,12248
2020,29,15,1,12776
2020,29,15,2,12283
2020,29,16,1,12727
2020,29,16,2,12269
2020,29,17,1,12626
2020,29,17,2,12217
2021,29,0,1,12045
2021,29,0,2,11605
2021,29,1,1,12127
2021,29,1,2,11674
2021,29,2,1,12231
2021,29,2,2,11759
2021,29,3,1,12341
2021,29,3,2,11846
2021,29,4,1,12455
2021,29,4,2,11934
2021,29,5,1,12470
2021,29,5,2,11909
2021,29,6,1,12446
2021,29,6,2,11857
2021,29,7,1,12476
2021,29,7,2,11893
2021,29,8,1,12509
2021,29,8,2,11930
2021,29,9,1,12546
2021,29,9,2,11972
2021,29,10,1,12578
2021,29,10,2,12018
2021,29,11,1,12614
2021,29,11,2,12067
2021,29,12,1,12655
2021,29,12,2,12120
2021,29,13,1,12687
2021,29,13,2,12169
2021,29,14,1,12716
2021,29,14,2,12206
2021,29,15,1,12735
2021,29,15,2,12241
2021,29,16,1,12726
2021,29,16,2,12264
2021,29,17,1,12668
2021,29,17,2,12246
2012,30,0,1,73422
2012,30,0,2,70653
2012,30,1,1,73313
2012,30,1,2,70581
2012,30,2,1,73506
2012,30,2,2,70758
2012,30,3,1,73841
2012,30,3,2,71058
2012,30,4,1,74205
2012,30,4,2,71385
2012,30,5,1,74624
2012,30,5,2,71695
2012,30,6,1,75118
2012,30,6,2,72075
2012,30,7,1,75579
2012,30,7,2,72482
2012,30,8,1,75827
2012,30,8,2,72736
2012,30,9,1,75867
2012,30,9,2,72865
2012,30,10,1,75883
2012,30,10,2,73043
2012,30,11,1,75893
2012,30,11,2,73228
2012,30,12,1,75878
2012,30,12,2,73335
2012,30,13,1,75892
2012,30,13,2,73380
2012,30,14,1,75888
2012,30,14,2,73432
2012,30,15,1,75801
2012,30,15,2,73554
2012,30,16,1,75636
2012,30,16,2,73718
2012,30,17,1,75327
2012,30,17,2,73785
2013,30,0,1,73695
2013,30,0,2,70830
2013,30,1,1,73606
2013,30,1,2,70740
2013,30,2,1,73721
2013,30,2,2,70830
2013,30,3,1,73965
2013,30,3,2,71027
2013,30,4,1,74295
2013,30,4,2,71303
2013,30,5,1,74634
2013,30,5,2,71588
2013,30,6,1,75005
2013,30,6,2,71856
2013,30,7,1,75441
2013,30,7,2,72192
2013,30,8,1,75837
2013,30,8,2,72551
2013,30,9,1,76018
2013,30,9,2,72753
2013,30,10,1,75984
2013,30,10,2,72833
2013,30,11,1,75916
2013,30,11,2,72944
2013,30,12,1,75820
2013,30,12,2,73054
2013,30,13,1,75691
2013,30,13,2,73080
2013,30,14,1,75578
2013,30,14,2,73044
2013,30,15,1,75442
2013,30,15,2,73021
2013,30,16,1,75234
2013,30,16,2,73078
2013,30,17,1,74961
2013,30,17,2,73186
2014,30,0,1,73925
2014,30,0,2,70993
2014,30,1,1,73852
2014,30,1,2,70920
2014,30,2,1,73955
2014,30,2,2,70944
2014,30,3,1,74110
2014,30,3,2,71033
2014,30,4,1,74351
2014,30,4,2,71198
2014,30,5,1,74655
2014,30,5,2,71429
2014,30,6,1,74946
2014,30,6,2,71673
2014,30,7,1,75260
2014,30,7,2,71900
2014,30,8,1,75633
2014,30,8,2,72191
2014,30,9,1,75965
2014,30,9,2,72503
2014,30,10,1,76076
2014,30,10,2,72663
2014,30,11,1,75966
2014,30,11,2,72686
2014,30,12,1,75804
2014,30,12,2,72733
2014,30,13,1,75606
2014,30,13,2,72771
2014,30,14,1,75359
2014,30,14,2,72726
2014,30,15,1,75125
2014,30,15,2,72622
2014,30,16,1,74874
2014,30,16,2,72540
2014,30,17,1,74568
2014,30,17,2,72547
2015,30,0,1,74048
2015,30,0,2,71010
2015,30,1,1,74062
2015,30,1,2,71022
2015,30,2,1,74151
2015,30,2,2,71040
2015,30,3,1,74283
2015,30,3,2,71054
2015,30,4,1,74430
2015,30,4,2,71113
2015,30,5,1,74643
2015,30,5,2,71238
2015,30,6,1,74900
2015,30,6,2,71432
2015,30,7,1,75134
2015,30,7,2,71640
2015,30,8,1,75386
2015,30,8,2,71829
2015,30,9,1,75696
2015,30,9,2,72080
2015,30,10,1,75964
2015,30,10,2,72354
2015,30,11,1,76006
2015,30,11,2,72465
2015,30,12,1,75814
2015,30,12,2,72436
2015,30,13,1,75562
2015,30,13,2,72422
2015,30,14,1,75254
2015,30,14,2,72399
2015,30,15,1,74893
2015,30,15,2,72293
2015,30,16,1,74552
2015,30,16,2,72137
2015,30,17,1,74209
2015,30,17,2,72010
2016,30,0,1,73684
2016,30,0,2,70829
2016,30,1,1,73977
2016,30,1,2,70917
2016,30,2,1,74127
2016,30,2,2,71008
2016,30,3,1,74236
2016,30,3,2,71018
2016,30,4,1,74365
2016,30,4,2,71016
2016,30,5,1,74514
2016,30,5,2,71056
2016,30,6,1,74718
2016,30,6,2,71166
2016,30,7,1,74948
2016,30,7,2,71349
2016,30,8,1,75153
2016,30,8,2,71546
2016,30,9,1,75375
2016,30,9,2,71720
2016,30,10,1,75622
2016,30,10,2,71914
2016,30,11,1,75822
2016,30,11,2,72125
2016,30,12,1,75822
2016,30,12,2,72211
2016,30,13,1,75580
2016,30,13,2,72148
2016,30,14,1,75260
2016,30,14,2,72099
2016,30,15,1,74782
2016,30,15,2,71965
2016,30,16,1,74252
2016,30,16,2,71752
2016,30,17,1,73845
2016,30,17,2,71562
2017,30,0,1,72808
2017,30,0,2,70209
2017,30,1,1,73401
2017,30,1,2,70641
2017,30,2,1,73811
2017,30,2,2,70807
2017,30,3,1,73979
2017,30,3,2,70898
2017,30,4,1,74095
2017,30,4,2,70906
2017,30,5,1,74258
2017,30,5,2,70907
2017,30,6,1,74439
2017,30,6,2,70954
2017,30,7,1,74648
2017,30,7,2,71076
2017,30,8,1,74882
2017,30,8,2,71269
2017,30,9,1,75091
2017,30,9,2,71474
2017,30,10,1,75249
2017,30,10,2,71570
2017,30,11,1,75426
2017,30,11,2,71682
2017,30,12,1,75617
2017,30,12,2,71888
2017,30,13,1,75600
2017,30,13,2,71962
2017,30,14,1,75328
2017,30,14,2,71884
2017,30,15,1,74773
2017,30,15,2,71672
2017,30,16,1,74057
2017,30,16,2,71373
2017,30,17,1,73483
2017,30,17,2,71135
2018,30,0,1,71965
2018,30,0,2,69391
2018,30,1,1,72538
2018,30,1,2,70027
2018,30,2,1,73240
2018,30,2,2,70533
2018,30,3,1,73664
2018,30,3,2,70697
2018,30,4,1,73837
2018,30,4,2,70786
2018,30,5,1,73986
2018,30,5,2,70798
2018,30,6,1,74181
2018,30,6,2,70807
2018,30,7,1,74367
2018,30,7,2,70865
2018,30,8,1,74579
2018,30,8,2,70997
2018,30,9,1,74817
2018,30,9,2,71199
2018,30,10,1,74962
2018,30,10,2,71326
2018,30,11,1,75051
2018,30,11,2,71340
2018,30,12,1,75220
2018,30,12,2,71448
2018,30,13,1,75394
2018,30,13,2,71644
2018,30,14,1,75347
2018,30,14,2,71703
2018,30,15,1,74839
2018,30,15,2,71465
2018,30,16,1,74047
2018,30,16,2,71092
2018,30,17,1,73288
2018,30,17,2,70770
2019,30,0,1,71131
2019,30,0,2,68578
2019,30,1,1,71709
2019,30,1,2,69217
2019,30,2,1,72387
2019,30,2,2,69923
2019,30,3,1,73098
2019,30,3,2,70423
2019,30,4,1,73522
2019,30,4,2,70584
2019,30,5,1,73727
2019,30,5,2,70676
2019,30,6,1,73909
2019,30,6,2,70697
2019,30,7,1,74108
2019,30,7,2,70717
2019,30,8,1,74296
2019,30,8,2,70786
2019,30,9,1,74513
2019,30,9,2,70926
2019,30,10,1,74687
2019,30,10,2,71050
2019,30,11,1,74764
2019,30,11,2,71096
2019,30,12,1,74846
2019,30,12,2,71107
2019,30,13,1,74998
2019,30,13,2,71207
2019,30,14,1,75141
2019,30,14,2,71388
2019,30,15,1,74857
2019,30,15,2,71289
2019,30,16,1,74111
2019,30,16,2,70892
2019,30,17,1,73277
2019,30,17,2,70497
2020,30,0,1,70296
2020,30,0,2,67767
2020,30,1,1,70885
2020,30,1,2,68411
2020,30,2,1,71563
2020,30,2,2,69114
2020,30,3,1,72249
2020,30,3,2,69814
2020,30,4,1,72957
2020,30,4,2,70308
2020,30,5,1,73410
2020,30,5,2,70471
2020,30,6,1,73648
2020,30,6,2,70574
2020,30,7,1,73834
2020,30,7,2,70606
2020,30,8,1,74035
2020,30,8,2,70637
2020,30,9,1,74226
2020,30,9,2,70713
2020,30,10,1,74380
2020,30,10,2,70777
2020,30,11,1,74488
2020,30,11,2,70820
2020,30,12,1,74559
2020,30,12,2,70863
2020,30,13,1,74624
2020,30,13,2,70867
2020,30,14,1,74746
2020,30,14,2,70954
2020,30,15,1,74654
2020,30,15,2,70977
2020,30,16,1,74132
2020,30,16,2,70720
2020,30,17,1,73343
2020,30,17,2,70302
2021,30,0,1,69464
2021,30,0,2,66962
2021,30,1,1,70054
2021,30,1,2,67604
2021,30,2,1,70741
2021,30,2,2,68310
2021,30,3,1,71425
2021,30,3,2,69007
2021,30,4,1,72108
2021,30,4,2,69700
2021,30,5,1,72844
2021,30,5,2,70195
2021,30,6,1,73328
2021,30,6,2,70368
2021,30,7,1,73570
2021,30,7,2,70482
2021,30,8,1,73758
2021,30,8,2,70525
2021,30,9,1,73963
2021,30,9,2,70564
2021,30,10,1,74091
2021,30,10,2,70564
2021,30,11,1,74182
2021,30,11,2,70547
2021,30,12,1,74283
2021,30,12,2,70589
2021,30,13,1,74337
2021,30,13,2,70623
2021,30,14,1,74373
2021,30,14,2,70616
2021,30,15,1,74264
2021,30,15,2,70547
2021,30,16,1,73935
2021,30,16,2,70412
2021,30,17,1,73368
2021,30,17,2,70133
2012,31,0,1,18086
2012,31,0,2,17626
2012,31,1,1,18073
2012,31,1,2,17663
2012,31,2,1,18138
2012,31,2,2,17739
2012,31,3,1,18240
2012,31,3,2,17829
2012,31,4,1,18348
2012,31,4,2,17918
2012,31,5,1,18471
2012,31,5,2,17998
2012,31,6,1,18617
2012,31,6,2,18096
2012,31,7,1,18762
2012,31,7,2,18203
2012,31,8,1,18864
2012,31,8,2,18277
2012,31,9,1,18925
2012,31,9,2,18326
2012,31,10,1,18997
2012,31,10,2,18395
2012,31,11,1,19084
2012,31,11,2,18479
2012,31,12,1,19186
2012,31,12,2,18557
2012,31,13,1,19314
2012,31,13,2,18636
2012,31,14,1,19460
2012,31,14,2,18733
2012,31,15,1,19610
2012,31,15,2,18864
2012,31,16,1,19761
2012,31,16,2,19018
2012,31,17,1,19895
2012,31,17,2,19157
2013,31,0,1,18049
2013,31,0,2,17607
2013,31,1,1,18033
2013,31,1,2,17643
2013,31,2,1,18085
2013,31,2,2,17708
2013,31,3,1,18178
2013,31,3,2,17788
2013,31,4,1,18295
2013,31,4,2,17882
2013,31,5,1,18417
2013,31,5,2,17975
2013,31,6,1,18552
2013,31,6,2,18063
2013,31,7,1,18709
2013,31,7,2,18171
2013,31,8,1,18866
2013,31,8,2,18290
2013,31,9,1,18981
2013,31,9,2,18375
2013,31,10,1,19058
2013,31,10,2,18436
2013,31,11,1,19141
2013,31,11,2,18517
2013,31,12,1,19234
2013,31,12,2,18607
2013,31,13,1,19332
2013,31,13,2,18690
2013,31,14,1,19454
2013,31,14,2,18771
2013,31,15,1,19592
2013,31,15,2,18868
2013,31,16,1,19729
2013,31,16,2,18995
2013,31,17,1,19870
2013,31,17,2,19144
2014,31,0,1,18003
2014,31,0,2,17586
2014,31,1,1,17982
2014,31,1,2,17628
2014,31,2,1,18037
2014,31,2,2,17687
2014,31,3,1,18122
2014,31,3,2,17757
2014,31,4,1,18235
2014,31,4,2,17841
2014,31,5,1,18367
2014,31,5,2,17939
2014,31,6,1,18500
2014,31,6,2,18039
2014,31,7,1,18645
2014,31,7,2,18139
2014,31,8,1,18815
2014,31,8,2,18258
2014,31,9,1,18986
2014,31,9,2,18389
2014,31,10,1,19117
2014,31,10,2,18487
2014,31,11,1,19206
2014,31,11,2,18560
2014,31,12,1,19293
2014,31,12,2,18646
2014,31,13,1,19381
2014,31,13,2,18741
2014,31,14,1,19471
2014,31,14,2,18827
2014,31,15,1,19584
2014,31,15,2,18906
2014,31,16,1,19709
2014,31,16,2,18998
2014,31,17,1,19838
2014,31,17,2,19119
2015,31,0,1,17930
2015,31,0,2,17528
2015,31,1,1,17923
2015,31,1,2,17594
2015,31,2,1,17981
2015,31,2,2,17662
2015,31,3,1,18073
2015,31,3,2,17729
2015,31,4,1,18180
2015,31,4,2,17804
2015,31,5,1,18308
2015,31,5,2,17894
2015,31,6,1,18452
2015,31,6,2,18000
2015,31,7,1,18596
2015,31,7,2,18114
2015,31,8,1,18754
2015,31,8,2,18226
2015,31,9,1,18938
2015,31,9,2,18359
2015,31,10,1,19125
2015,31,10,2,18503
2015,31,11,1,19267
2015,31,11,2,18614
2015,31,12,1,19359
2015,31,12,2,18692
2015,31,13,1,19440
2015,31,13,2,18783
2015,31,14,1,19518
2015,31,14,2,18880
2015,31,15,1,19598
2015,31,15,2,18961
2015,31,16,1,19698
2015,31,16,2,19035
2015,31,17,1,19814
2015,31,17,2,19121
2016,31,0,1,17999
2016,31,0,2,17485
2016,31,1,1,17884
2016,31,1,2,17544
2016,31,2,1,17932
2016,31,2,2,17634
2016,31,3,1,18011
2016,31,3,2,17707
2016,31,4,1,18115
2016,31,4,2,17776
2016,31,5,1,18232
2016,31,5,2,17855
